week_start,year,week_num,doy,brent_usd_bbl,coal_newcastle_usd_t,henry_hub_usd_mmbtu,mad_usd,bdi_index,freight_usgulf_morocco_usd_t,petcoke_fob_usgulf_usd_t,petcoke_cfr_morocco_usd_t,petcoke_cfr_morocco_mad_t,cimar_cement_prod_weekly_t,cimar_petcoke_consumed_weekly_t,cimar_purchase_flag,cimar_volume_purchased_t,cimar_price_paid_usd_t,cimar_price_paid_mad_t,sulphur_pct,cimar_annual_spend_mmad
2022-05-02,2022,18,122,102.36,305.25,6.62,9.8742,2238,29.15,109.56,138.71,1369.7,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-05-09,2022,19,129,101.52,312.03,6.009,9.8969,1967,28.77,112.73,141.5,1400.4,0,0,1,21580,136.65,1352.4,4.7,214.9
2022-05-16,2022,20,136,100.68,318.82,5.64,9.922,2112,29.21,115.28,144.49,1433.6,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-05-23,2022,21,143,99.84,325.6,5.477,9.9392,1830,26.27,111.32,137.59,1367.5,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-05-30,2022,22,150,99.0,332.38,5.437,9.8989,1932,28.89,112.55,141.44,1400.1,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-06-06,2022,23,157,98.16,339.17,5.202,10.0197,1828,27.36,114.92,142.28,1425.6,0,0,1,20229,137.83,1381.0,5.89,214.9
2022-06-13,2022,24,164,97.32,345.95,5.516,10.0372,1973,27.34,119.74,147.08,1476.3,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-06-20,2022,25,171,96.48,352.74,5.446,9.9831,2010,28.71,115.73,144.44,1442.0,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-06-27,2022,26,178,95.64,359.52,5.885,9.9955,1818,27.49,117.9,145.39,1453.2,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-07-04,2022,27,185,94.8,366.31,4.994,9.9139,1757,25.31,114.56,139.87,1386.7,0,0,1,21376,136.1,1349.3,6.33,214.9
2022-07-11,2022,28,192,93.96,373.09,5.4,9.9986,1622,26.32,118.3,144.62,1446.0,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-07-18,2022,29,199,93.12,379.88,4.931,10.122,1885,28.74,119.68,148.42,1502.3,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-07-25,2022,30,206,92.2,386.66,5.77,10.071,1769,26.65,116.98,143.63,1446.5,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-08-01,2022,31,213,91.27,393.45,5.659,10.0311,1620,27.68,120.03,147.71,1481.7,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-08-08,2022,32,220,90.33,400.23,5.3,10.1848,1753,28.56,118.0,146.56,1492.7,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-08-15,2022,33,227,89.4,407.02,5.663,10.314,1766,27.12,120.1,147.22,1518.4,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-08-22,2022,34,234,88.47,413.8,5.435,10.3189,1694,26.38,116.45,142.83,1473.8,0,0,1,20189,138.46,1428.7,5.12,214.9
2022-08-29,2022,35,241,87.53,420.58,5.851,10.2463,1591,26.68,115.09,141.77,1452.6,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-09-05,2022,36,248,86.6,427.37,5.749,10.2412,1862,26.81,116.1,142.91,1463.6,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-09-12,2022,37,255,85.67,434.15,5.611,10.1515,1805,28.91,120.72,149.63,1519.0,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-09-19,2022,38,262,84.73,433.29,6.231,10.2619,1613,25.85,118.5,144.35,1481.3,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-09-26,2022,39,269,83.8,413.29,5.695,10.2901,1616,27.0,116.56,143.56,1477.2,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-10-03,2022,40,276,82.87,393.29,6.165,10.2402,1630,27.07,110.47,137.54,1408.4,0,0,1,17655,133.04,1362.4,5.11,214.9
2022-10-10,2022,41,283,81.93,373.29,6.365,10.3285,1531,25.12,110.88,136.0,1404.7,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-10-17,2022,42,290,81.0,353.29,6.189,10.3559,1514,26.75,112.84,139.59,1445.6,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-10-24,2022,43,297,80.07,333.29,6.394,10.3876,1545,26.9,101.42,128.32,1332.9,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-10-31,2022,44,304,79.13,313.29,6.889,10.3202,1624,25.19,103.15,128.34,1324.5,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-11-07,2022,45,311,78.2,293.29,6.661,10.4291,1620,26.12,98.64,124.76,1301.1,0,0,1,21786,121.4,1266.0,4.84,214.9
2022-11-14,2022,46,318,77.27,273.29,6.803,10.4279,1879,26.9,97.78,124.68,1300.2,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-11-21,2022,47,325,76.33,253.29,7.562,10.3838,1514,25.95,91.21,117.16,1216.6,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-11-28,2022,48,332,75.4,233.29,7.784,10.4573,1620,25.04,91.47,116.51,1218.4,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-12-05,2022,49,339,74.47,213.29,7.171,10.478,1870,27.15,86.24,113.39,1188.1,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-12-12,2022,50,346,73.53,193.29,7.417,10.5384,1847,27.3,83.45,110.75,1167.1,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-12-19,2022,51,353,72.6,173.29,7.38,10.4223,1830,29.41,78.77,108.18,1127.5,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-12-26,2022,52,360,71.67,153.29,7.312,10.4806,1916,28.39,77.07,105.46,1105.3,0,0,0,0.0,0.0,0.0,0.0,214.9
2023-01-02,2023,1,2,80.76,218.11,3.234,10.0092,1533,22.84,100.4,123.24,1233.5,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-01-09,2023,2,9,79.69,211.5,3.435,10.0767,1660,22.69,100.56,123.25,1242.0,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-01-16,2023,3,16,83.95,204.89,3.119,10.1294,1521,20.95,100.97,121.92,1235.0,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-01-23,2023,4,23,82.69,198.28,3.208,10.0343,1750,24.05,99.92,123.97,1244.0,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-01-30,2023,5,30,82.78,191.67,2.994,10.2583,1595,21.83,96.75,118.58,1216.4,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-02-06,2023,6,37,85.99,185.06,3.194,10.2106,1735,22.33,93.45,115.78,1182.2,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-02-13,2023,7,44,85.71,178.44,2.827,10.1094,1485,21.45,92.16,113.61,1148.5,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-02-20,2023,8,51,83.13,171.83,3.07,10.0423,1894,25.67,87.68,113.35,1138.3,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-02-27,2023,9,58,87.26,165.22,3.052,10.1292,1658,22.26,91.18,113.44,1149.1,0,0,1,21270,111.52,1129.6,5.51,159.2
2023-03-06,2023,10,65,84.35,158.61,3.001,10.0276,1581,21.01,86.39,107.4,1077.0,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-03-13,2023,11,72,81.69,152.0,2.979,10.2171,1811,23.63,83.39,107.02,1093.4,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-03-20,2023,12,79,88.1,145.39,3.022,10.0968,1538,22.47,85.04,107.51,1085.5,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-03-27,2023,13,86,82.94,138.78,2.939,10.0942,1673,20.81,79.55,100.36,1013.1,0,0,1,20786,98.73,996.6,4.59,159.2
2023-04-03,2023,14,93,86.25,136.07,2.854,10.0664,1732,23.04,78.48,101.52,1021.9,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-04-10,2023,15,100,86.99,141.02,2.722,10.1553,1748,23.84,78.81,102.65,1042.4,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-04-17,2023,16,107,86.27,135.6,2.691,10.3069,1719,22.82,76.12,98.94,1019.8,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-04-24,2023,17,114,87.0,132.58,2.564,10.0965,1830,24.4,79.04,103.44,1044.4,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-05-01,2023,18,121,84.68,134.66,2.627,10.1252,1773,24.25,80.09,104.34,1056.5,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-05-08,2023,19,128,83.18,138.74,2.547,10.0434,1616,22.65,81.61,104.26,1047.1,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-05-15,2023,20,135,83.43,131.68,2.508,10.128,1664,23.61,79.7,103.31,1046.3,0,0,1,18624,100.33,1016.1,5.08,159.2
2023-05-22,2023,21,142,82.43,133.2,2.35,10.1695,1782,23.23,77.69,100.92,1026.3,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-05-29,2023,22,149,86.53,136.5,2.448,10.0356,1683,22.17,78.35,100.52,1008.8,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-06-05,2023,23,156,82.61,132.33,2.344,10.0179,1693,23.94,74.56,98.5,986.8,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-06-12,2023,24,163,85.16,131.1,2.409,10.1152,1575,22.19,80.39,102.58,1037.6,0,0,1,18698,100.69,1018.5,5.26,159.2
2023-06-19,2023,25,170,80.39,135.43,2.401,10.1707,1797,23.13,79.8,102.93,1046.9,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-06-26,2023,26,177,82.54,137.1,2.275,10.0925,1667,22.45,76.85,99.3,1002.2,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-07-03,2023,27,184,81.49,134.62,2.385,10.1279,1647,21.61,77.48,99.09,1003.6,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-07-10,2023,28,191,81.76,131.78,2.257,10.1689,1438,21.71,77.39,99.1,1007.7,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-07-17,2023,29,198,80.25,131.46,2.234,10.1083,1468,21.82,76.18,98.0,990.6,0,0,1,20964,95.48,965.1,5.58,159.2
2023-07-24,2023,30,205,84.6,127.61,2.186,10.3169,1334,19.88,78.32,98.2,1013.1,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-07-31,2023,31,212,77.51,130.53,2.457,10.0106,1214,19.1,77.29,96.39,964.9,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-08-07,2023,32,219,83.95,129.42,2.344,10.2185,1595,22.25,73.51,95.76,978.5,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-08-14,2023,33,226,79.78,129.59,2.283,10.1067,1507,23.04,75.91,98.95,1000.1,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-08-21,2023,34,233,83.61,132.17,2.344,10.1842,1381,23.0,75.68,98.68,1005.0,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-08-28,2023,35,240,80.16,130.53,2.417,10.2098,1358,19.96,78.02,97.98,1000.4,0,0,1,17116,96.32,983.4,6.39,159.2
2023-09-04,2023,36,247,82.68,124.45,2.417,10.0074,1279,19.96,76.88,96.84,969.1,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-09-11,2023,37,254,81.28,126.78,2.552,10.0184,1376,20.57,75.2,95.77,959.5,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-09-18,2023,38,261,82.03,133.04,2.651,10.1142,1367,20.83,78.24,99.07,1002.0,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-09-25,2023,39,268,81.86,131.17,2.385,10.1435,1370,20.65,75.13,95.78,971.5,0,0,1,20975,95.35,967.2,5.96,159.2
2023-10-02,2023,40,275,84.0,133.43,2.604,10.0395,1244,21.61,78.89,100.5,1009.0,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-10-09,2023,41,282,79.83,133.81,2.599,10.2263,1476,21.41,76.42,97.83,1000.4,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-10-16,2023,42,289,75.6,127.45,2.598,10.1296,1302,19.71,73.82,93.53,947.4,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-10-23,2023,43,296,82.11,134.63,2.592,10.1109,1197,21.01,79.79,100.8,1019.2,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-10-30,2023,44,303,79.3,130.69,2.81,9.9604,1389,21.09,78.02,99.11,987.2,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-11-06,2023,45,310,78.99,131.64,2.744,10.0489,1240,21.33,75.4,96.73,972.0,0,0,1,20364,93.66,941.1,4.94,159.2
2023-11-13,2023,46,317,81.64,132.92,2.823,10.1081,1442,20.6,79.16,99.76,1008.4,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-11-20,2023,47,324,79.77,133.06,3.088,10.073,1398,21.11,77.47,98.58,993.0,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-11-27,2023,48,331,76.77,129.0,3.146,10.1935,1315,20.71,75.59,96.3,981.6,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-12-04,2023,49,338,83.29,128.82,3.002,10.0964,1505,24.05,76.66,100.71,1016.8,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-12-11,2023,50,345,79.14,137.49,3.315,10.1277,1355,21.93,79.54,101.47,1027.7,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-12-18,2023,51,352,80.11,137.88,3.305,10.2037,1465,21.44,80.93,102.37,1044.6,0,0,0,0.0,0.0,0.0,0.0,159.2
2023-12-25,2023,52,359,79.93,138.51,3.027,10.1955,1466,22.81,79.79,102.6,1046.1,0,0,0,0.0,0.0,0.0,0.0,159.2
2024-01-01,2024,1,1,77.48,142.57,2.758,10.0014,1591,21.32,91.39,112.71,1127.3,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-01-08,2024,2,8,78.71,144.07,2.62,9.7519,1744,22.04,91.9,113.94,1111.1,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-01-15,2024,3,15,79.57,141.18,2.725,9.9597,1689,22.03,91.4,113.43,1129.7,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-01-22,2024,4,22,78.89,140.7,2.653,10.0472,1899,22.53,92.6,115.13,1156.7,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-01-29,2024,5,29,78.77,141.45,2.542,9.8688,1806,20.41,87.66,108.07,1066.5,0,0,1,22576,105.63,1042.4,5.63,193.4
2024-02-05,2024,6,36,80.47,139.39,2.543,9.8301,1698,22.43,92.23,114.66,1127.1,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-02-12,2024,7,43,80.95,143.59,2.602,9.888,1780,21.34,92.47,113.81,1125.4,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-02-19,2024,8,50,83.33,141.91,2.678,9.9189,1988,23.39,95.96,119.35,1183.8,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-02-26,2024,9,57,81.18,142.01,2.654,9.9265,1870,24.04,91.95,115.99,1151.4,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-03-04,2024,10,64,78.69,147.33,2.426,9.951,1992,23.06,91.11,114.17,1136.1,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-03-11,2024,11,71,81.91,132.42,2.407,9.957,1834,21.49,92.3,113.79,1133.0,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-03-18,2024,12,78,81.66,144.31,2.369,9.8788,1905,22.96,90.77,113.73,1123.5,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-03-25,2024,13,85,84.42,136.31,2.177,10.0324,1818,22.19,87.86,110.05,1104.1,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-04-01,2024,14,92,84.98,133.46,2.309,10.0035,1928,23.2,87.23,110.43,1104.7,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-04-08,2024,15,99,79.87,138.58,2.186,9.9541,1956,24.2,88.13,112.33,1118.1,0,0,1,25327,110.12,1096.2,6.1,193.4
2024-04-15,2024,16,106,85.83,140.29,2.209,10.0158,2149,23.15,92.82,115.97,1161.5,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-04-22,2024,17,113,76.64,137.61,2.193,9.9373,1787,20.83,89.82,110.65,1099.6,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-04-29,2024,18,120,84.21,134.1,2.151,9.8309,1908,22.82,89.05,111.87,1099.8,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-05-06,2024,19,127,79.69,134.25,2.1,9.8487,1795,22.55,86.86,109.41,1077.5,0,0,1,25294,107.02,1054.0,5.49,193.4
2024-05-13,2024,20,134,84.67,131.9,1.97,9.8719,2037,24.26,88.12,112.38,1109.4,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-05-20,2024,21,141,83.16,135.21,2.004,9.916,1721,22.5,89.49,111.99,1110.5,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-05-27,2024,22,148,84.42,129.05,2.066,9.9323,1825,23.43,87.67,111.1,1103.5,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-06-03,2024,23,155,82.35,123.01,1.857,9.8757,1622,21.55,86.81,108.36,1070.1,0,0,1,24683,106.67,1053.5,4.78,193.4
2024-06-10,2024,24,162,81.86,133.45,1.833,9.9657,1761,23.2,91.04,114.24,1138.5,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-06-17,2024,25,169,80.33,128.57,1.809,9.9017,1686,22.27,88.65,110.92,1098.3,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-06-24,2024,26,176,79.98,131.41,1.849,9.9041,1591,20.1,86.79,106.89,1058.6,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-07-01,2024,27,183,80.83,128.17,1.807,9.9725,1736,21.39,89.23,110.62,1103.2,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-07-08,2024,28,190,81.95,126.08,1.755,10.0229,1634,19.93,84.32,104.25,1044.9,0,0,1,20940,100.39,1006.2,5.2,193.4
2024-07-15,2024,29,197,79.01,125.51,1.782,9.9423,1799,22.37,87.77,110.14,1095.0,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-07-22,2024,30,204,82.18,134.88,1.836,9.8034,1658,22.78,89.96,112.74,1105.2,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-07-29,2024,31,211,82.63,132.4,1.865,10.0156,1621,19.64,88.44,108.08,1082.5,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-08-05,2024,32,218,81.37,125.9,1.821,9.8673,1771,23.87,85.04,108.91,1074.6,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-08-12,2024,33,225,79.13,126.21,1.903,9.9755,1638,22.08,91.59,113.67,1133.9,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-08-19,2024,34,232,76.64,122.24,1.852,9.8309,1350,19.53,82.08,101.61,998.9,0,0,1,21019,100.22,985.2,5.24,193.4
2024-08-26,2024,35,239,76.67,130.59,1.873,9.9275,1616,21.06,86.17,107.23,1064.5,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-09-02,2024,36,246,79.21,121.42,1.759,9.9641,1556,23.12,84.7,107.82,1074.3,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-09-09,2024,37,253,80.04,128.1,2.006,10.056,1239,20.16,91.1,111.26,1118.8,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-09-16,2024,38,260,78.91,135.24,1.973,9.9378,1485,19.19,86.79,105.98,1053.2,0,0,1,22848,105.35,1047.0,5.24,193.4
2024-09-23,2024,39,267,76.12,132.41,2.139,9.9625,1574,21.35,89.41,110.76,1103.4,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-09-30,2024,40,274,78.32,129.89,2.09,9.9876,1426,21.57,84.85,106.42,1062.9,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-10-07,2024,41,281,76.12,132.67,2.152,9.9084,1582,21.02,86.81,107.83,1068.4,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-10-14,2024,42,288,81.14,136.33,2.346,9.9204,1626,20.95,88.45,109.4,1085.3,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-10-21,2024,43,295,73.71,137.35,2.177,9.9312,1382,21.11,87.22,108.33,1075.8,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-10-28,2024,44,302,75.88,133.3,2.171,9.8817,1252,18.69,87.67,106.36,1051.0,0,0,1,23436,102.57,1013.6,6.27,193.4
2024-11-04,2024,45,309,74.66,126.68,2.348,9.9022,1746,23.88,82.99,106.87,1058.2,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-11-11,2024,46,316,79.82,135.67,2.335,9.8359,1525,21.1,88.69,109.79,1079.9,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-11-18,2024,47,323,79.73,130.68,2.321,9.9476,1589,20.58,89.59,110.17,1095.9,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-11-25,2024,48,330,75.46,131.97,2.446,9.8957,1497,22.67,85.09,107.76,1066.4,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-12-02,2024,49,337,84.04,136.42,2.515,9.9731,1881,22.19,89.06,111.25,1109.5,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-12-09,2024,50,344,77.83,135.53,2.36,9.9416,1805,22.76,88.22,110.98,1103.3,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-12-16,2024,51,351,78.28,139.4,2.476,10.0685,1856,23.11,90.26,113.37,1141.5,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-12-23,2024,52,358,81.77,140.71,2.497,9.9034,1498,21.45,93.33,114.78,1136.7,0,0,0,0.0,0.0,0.0,0.0,193.4
2024-12-30,2024,1,365,77.2,135.44,2.455,9.8775,1742,21.71,87.95,109.66,1083.2,0,0,0,0.0,0.0,0.0,0.0,193.4
